"id","client_id","account_number","account_type","opening_date","balance","currency","is_active"
"42","177","South Shawn","Tennessee Region","Poland","77-929","Stewart Passage","510"
"43","63","West Amy","Utah Region","Turkey","25277","Kenneth Street","6386"
"44","195","New Saraland","Michigan Region","Netherlands","3171 BG","Jack Islands","770"
"45","12","New Michael","Montana Region","China","191402","Lewis Mountain","269"
"46","28","Heidiview","Minnesota Region","Japan","923-5472","Bailey Mission","066"
"47","40","Lake Joshua","Mississippi Region","China","746104","Angela Spur","77077"
"48","158","Lake Maryport","Mississippi Region","France","24360","Marcus Crescent","962"
"49","15","Port Samantha","Pennsylvania Region","Russia","183466","Amy Station","652"
"50","133","Kimberlyport","Ohio Region","Netherlands","2591AA","Lee Trace","70849"
"51","132","Susanstad","North Dakota Region","Italy","73013","Vincent Lights","09571"
"52","100","Anthonyfort","Colorado Region","Poland","28-241","Jacob Glens","9842"
"53","139","Donnaville","New Jersey Region","Brazil","67030-754","Robert Fields","016"
"54","147","West Robertbury","Texas Region","Sweden","45732","Thomas Fall","739"
"55","166","Port Carmen","South Dakota Region","Italy","13855","Paul Gardens","31413"
"56","100","Gardnermouth","Virginia Region","Poland","81-653","Hall Mountain","59226"
"57","155","East Alexville","Merseyside","United Kingdom","E99 3DG","Bryant hill","9"
"58","107","West Christopherton","Alabama Region","Turkey","21028","Teresa Locks","824"
"59","13","Taylorhaven","Oklahoma Region","France","91648","Thomas Expressway","97678"
"60","4","Courtneymouth","West Virginia Region","Italy","07013","Rodney Lake","2048"
"61","101","Sanchezshire","Tennessee Region","Sweden","35652","Steve Burgs","08763"
"62","191","North Catherine","Kansas Region","Turkey","51634","Jackson Springs","1583"
"63","7","New James","Wyoming Region","France","66274","Hogan Route","13324"
"64","127","Jacksonshire","Idaho Region","Netherlands","5439 ZS","Mathis Wall","345"
"65","152","Jamiehaven","Georgia Region","China","848105","Brian Junctions","287"
"66","161","Port Brenda","Alaska Region","Russia","018272","Brown Field","607"
"67","194","South Stevenfort","Maryland Region","Netherlands","1942SH","Williams Loaf","840"
"68","30","Juarezfort","Utah","United States","45918","Campbell Ford","55808"
"69","46","East Deborah","Rhode Island Region","Turkey","98421","Kristie Lane","8981"
"70","147","Jacksonland","Vermont Region","Sweden","41121","Silva Street","3320"
"71","36","South Christopher","New York Region","Russia","028870","Brown Court","916"
"72","156","North Ericstad","Florida Region","Russia","939166","Velasquez Forge","095"
"73","89","North John","Minnesota Region","Russia","596894","Douglas Prairie","04147"
"74","4","New Shannon","Virginia Region","Italy","48011","Megan Spur","2687"
"75","31","Port Lisamouth","Indiana Region","Japan","122-1861","Perez Forest","7490"
"76","49","East Stephanieside","Vermont Region","Brazil","27544832","Simmons Canyon","7017"
"77","14","South John","Virginia Region","Japan","507-4034","Foster Fort","958"
"78","12","New Charlesborough","Washington Region","China","223758","Johnson Drives","2094"
"79","48","Mendozafort","Minnesota Region","Netherlands","3626LX","Jason Square","437"
"80","120","Erinberg","California Region","China","270907","Morales Isle","280"
"81","147","Port Lauren","North Carolina Region","Sweden","20612","Petersen Mountains","292"
"82","122","Diazhaven","Wyoming Region","Poland","98-656","Donovan Orchard","41291"
"83","119","Lake Alison","Hawaii Region","Spain","04858","Alexis Via","8204"
"84","124","Mitchellhaven","Mississippi Region","Netherlands","7824 EY","Samuel View","2535"
"85","130","Carneymouth","Vermont Region","Spain","36229","Mark Spring","724"
"86","173","South Stephen","Missouri Region","Turkey","23849","Sarah Loop","349"
"87","187","South Amanda","Missouri Region","Netherlands","2673ZV","John Avenue","7431"
"88","74","Christianbury","Vermont Region","France","06964","Jennifer Lake","3781"
"89","187","Tiffanyville","Connecticut Region","Netherlands","4117TK","Rhonda Skyway","5371"
"90","90","Lake Benjaminstad","Alabama Region","Sweden","45263","Mercer Keys","95667"
"91","169","West Samanthamouth","Tennessee Region","Germany","54825","Lauren Throughway","5156"
"92","80","Lake Jacquelinechester","Utah Region","Brazil","42632758","Sherman Meadows","87211"
"93","25","Port Pamelaton","Vermont Region","Germany","64433","Ricardo Garden","28211"
"94","10","Charleschester","Nebraska Region","France","97671","Sanford Brook","0670"
"95","185","North Amberville","West Virginia Region","China","659743","Peter Trace","803"
"96","195","Moralestown","Michigan Region","Netherlands","7856MU","Brown Plains","78781"
"97","69","Batesbury","Nebraska Region","Japan","419-4238","Erica Village","198"
"98","74","Villanuevahaven","Connecticut Region","France","87940","Hood Port","467"
"99","76","Butlerberg","South Dakota Region","France","29438","Fletcher Rapids","5966"
"100","157","New Connorhaven","Kentucky Region","Netherlands","4590PL","Brittany Inlet","27437"
"101","147","Rodriguezfurt","Kentucky Region","Sweden","69041","Richards Causeway","2888"
"102","116","East Amandahaven","Texas Region","Germany","37866","Lynn Prairie","87016"
"103","110","Lake Brittney","Delaware Region","Russia","494138","Ann Shores","6751"
"104","110","Meyermouth","Mississippi Region","Russia","604956","Angela Brooks","834"
"105","97","New Patrick","South Carolina Region","Netherlands","7771OR","Denise Estate","381"
"106","14","North Stephenburgh","Washington Region","Japan","164-6934","Tracy Mountain","99450"
"107","32","Annafurt","Pennsylvania Region","France","03174","David Row","34824"
"108","12","Robinsonport","New York Region","China","465500","James River","725"
"109","89","Phillipsview","Alabama Region","Russia","057366","Alvarez Camp","542"
"110","73","Melanieview","Iowa Region","Sweden","59840","Jennifer Oval","76774"
"111","9","Jonesstad","New Jersey Region","Brazil","42838709","Cross Hill","662"
"112","124","Rossmouth","Colorado Region","Netherlands","5291 PD","Daniel Lake","787"
"113","128","Alvaradostad","Minnesota Region","Italy","87042","Smith Harbor","8100"
"114","7","Stanleyland","Iowa Region","France","60657","Riley Village","817"
"115","9","New Jennifer","Delaware Region","Brazil","74396-581","Mark Spurs","602"
"116","41","Lake Francisview","Arizona Region","Sweden","94299","Bell Locks","45427"
"117","65","South Bethanmouth","East Lothian","United Kingdom","G71 4AA","Jemma mountains","646"
"118","7","East Mallorystad","Mississippi Region","France","97342","Lindsay Vista","364"
"119","63","New Edwinport","Maine Region","Turkey","85879","Andersen Via","8673"
"120","141","Michaelshire","Connecticut Region","Sweden","15295","Smith Rue","76949"
"121","80","Lake Andrewshire","Indiana Region","Brazil","42515704","Alyssa Neck","03900"
"122","182","Thompsonview","New York Region","Turkey","82849","Robert Crest","8159"
"123","173","New Crystalberg","Oklahoma Region","Turkey","86126","Zamora Overpass","220"
"124","95","Latoyaberg","New York Region","Italy","33086","Russell Loaf","6678"
"125","68","West Hollyport","Georgia Region","Germany","63400","Abigail Glens","82475"
"126","24","Seanside","Pennsylvania Region","Russia","504685","Newton Skyway","4188"
"127","28","South Deborahmouth","Montana Region","Japan","830-2238","Sanders Hill","3713"
"128","128","South Staceyport","Maryland Region","Italy","41011","Denise Mountains","736"
"129","80","West Sherrymouth","South Dakota Region","Brazil","08656691","Carrillo Plain","46996"
"130","157","Martinezton","Louisiana Region","Netherlands","1199 MX","Wilson Manors","752"
"131","182","Blakefurt","Nevada Region","Turkey","25521","Laurie Village","546"
"132","133","Caldwellmouth","Massachusetts Region","Netherlands","2705 KY","Michelle Brooks","2532"
"133","140","Brendafort","Merseyside","United Kingdom","HD3V 8JL","Smith orchard","4"
"134","146","West Barrytown","Vermont Region","Italy","40053","Rachel Haven","614"
"135","178","New Joyce","Tennessee Region","Germany","30674","Valerie Well","35185"
"136","37","Spencebury","Indiana Region","Germany","14931","Kim Roads","917"
"137","47","Lake Lori","Ohio Region","Russia","258631","Mills Spurs","59166"
"138","19","Merrittmouth","Arizona Region","Japan","473-2845","Lawrence Square","1712"
"139","112","South Jacob","Nottinghamshire","United Kingdom","WA1 8YB","Connor village","82"
"140","190","Mitchellville","Louisiana Region","France","27282","Jennifer Route","70358"
"141","142","Medinaborough","Washington Region","Russia","881775","Ward Walks","3679"
"142","136","Bettyville","New Mexico Region","Poland","62-238","Kevin Overpass","31546"
"143","45","North Tammie","South Carolina Region","China","512325","Black Passage","36419"
"144","47","Lake Devin","Arkansas Region","Russia","635899","Smith Mills","3714"
"145","137","New Leahborough","Oregon Region","France","87241","Gilmore Fall","259"
"146","51","North Scott","Michigan Region","Spain","35642","Dylan Row","7487"
"147","7","Juliamouth","Florida Region","France","97478","Ronald Harbors","7270"
"148","60","Holmesside","Shetland Islands","United Kingdom","CA0R 0GF","Kelly parkways","358"
"149","146","Randymouth","Alabama Region","Italy","36065","Kathleen Village","70678"
"150","142","Loweryville","California Region","Russia","239199","Haley Island","17611"
"151","7","East William","Minnesota Region","France","52857","Todd Valleys","50392"
"152","94","Hayesburgh","South Carolina Region","Sweden","58207","Christopher Terrace","5547"
"153","37","East Ricky","Idaho Region","Germany","37619","Lauren Point","5878"
"154","30","West Sherri","Arizona","United States","27673","Michael Islands","5256"
"155","189","Bakerton","Montana","United States","12895","Thompson Place","4136"
"156","62","Port Lisamouth","Kentucky Region","Poland","34-509","Walker Glen","65800"
"157","27","South Lauren","Kansas Region","Netherlands","3693TA","Thomas Fork","226"
"158","143","South Charles","North Carolina Region","Italy","00035","Travis Courts","26735"
"159","25","East Ashleyshire","Nevada Region","Germany","62081","Miranda Shoal","19865"
"160","125","Port Sharonview","Texas Region","Japan","263-9560","Mark Lane","0721"
"161","142","Allenberg","New Jersey Region","Russia","822122","Benjamin Junctions","96479"
"162","105","Port Jasmineborough","Oklahoma Region","Netherlands","4625 YF","Garcia Brooks","513"
"163","33","Chloetown","Missouri Region","Turkey","57901","Diana Keys","64785"
"164","114","Natashaport","Massachusetts Region","Germany","31532","Pittman Pines","64199"
"165","128","Normanport","South Dakota Region","Italy","70033","Quinn Run","21475"
"166","176","North Henryside","Texas Region","Turkey","26268","Peter Harbors","5734"
"167","92","Hendersonfort","New York Region","Russia","801067","Molly Islands","0048"
"168","186","West Sandraburgh","Missouri","United States","07217","Joshua Hill","21590"
"169","144","Nelsonchester","Colorado Region","Turkey","89716","Roberto Brooks","675"
"170","158","Lake Patrick","Utah Region","France","73765","Natasha Junction","487"
"171","170","Vegabury","Tennessee Region","Spain","51884","Zoe Skyway","620"
"172","91","West Brian","Suffolk","United Kingdom","ML48 9XP","Julie via","2"
"173","151","New Michael","Virginia Region","Germany","73242","Joanna Tunnel","7915"
"174","155","East Billy","East Renfrewshire","United Kingdom","G91 8XL","Marcus grove","151"
"175","133","Cordovaville","Texas Region","Netherlands","2574BC","Lewis Isle","932"
"176","183","Peterland","Oklahoma Region","France","48544","Brooke Hill","774"
"177","123","East Spencer","Vermont Region","Italy","41022","Townsend Track","6522"
"178","189","Francobury","Kentucky","United States","46048","Jessica Alley","4618"
"179","37","Laneburgh","New Mexico Region","Germany","54805","Valerie Glen","87609"
"180","149","South Bradleybury","Staffordshire","United Kingdom","E98 3ZD","Katherine plaza","5"
"181","160","South Virginia","Illinois Region","Italy","70022","Mark Burg","7192"
"182","137","Fernandezland","Iowa Region","France","23818","Brandon Ford","9730"
"183","144","Andrewfurt","Utah Region","Turkey","47630","Williamson Union","596"
"184","168","Derrickfurt","Rhode Island Region","China","708204","Mitchell Passage","7237"
"185","118","Downsborough","Missouri Region","Netherlands","3629 US","Perez Pine","94214"
"186","199","Kelleyside","South Carolina Region","Italy","26833","Lisa Fords","65152"
"187","39","North Feliciaberg","Indiana Region","Italy","57036","Rivers Ferry","70798"
"188","52","East Morgan","Washington Region","Japan","110-7360","Doyle Vista","9189"
"189","54","Jasonbury","Oregon Region","Germany","43326","Robert Trafficway","534"
"190","70","North Debraview","Nebraska Region","Brazil","25154502","Collins Crescent","255"
"191","152","Scottland","Alaska Region","China","553523","Smith Ridges","197"
"192","56","Millerfurt","Illinois Region","Germany","20633","David Meadows","47331"
"193","90","New Natalieview","Arkansas Region","Sweden","67997","Bruce Via","7689"
"194","117","Thomasmouth","New Hampshire","United States","33906","Allen Parkway","9271"
"195","75","North Savannah","Oklahoma Region","Germany","99216","Obrien Summit","558"
"196","57","New Ralphstad","Tennessee Region","China","635362","Taylor Greens","0980"
"197","114","North Jenniferburgh","Oklahoma Region","Germany","09295","Kayla Meadow","829"
"198","21","North Lukemouth","Hampshire","United Kingdom","NW82 1HA","Gareth manors","99"
"199","1","Johnfort","Missouri Region","Turkey","32545","Berry Center","82710"
"200","138","Gardnerfort","Washington Region","Germany","35048","Joseph Mount","925"
"id","account_id","transaction_type_id","date","amount","currency","balance_after","recipient_account","status","title"
"1","20","8","2023-12-13 18:40:13","2684.85","PLN","-2053.32",,"cancelled",
"2","62","4","2025-02-09 04:23:30","105.45","PLN","583.00","GB35AZLK22855128903380","completed","Streaming service subscription"
"3","55","2","2025-01-27 17:24:46","17897.95","TRY","434857.28",,"cancelled",
"4","137","10","2025-02-27 03:57:10","598.84","EUR","-454.38",,"completed",
"5","42","2","2025-09-28 16:58:39","418.15","JPY","74578.22",,"completed",
"6","191","7","2025-08-29 00:33:42","304.31","TRY","89.50",,"cancelled",
"7","134","7","2022-06-07 07:52:39","431.36","GBP","1347.68",,"cancelled",
"8","5","3","2025-10-31 03:56:40","2321.51","EUR","33783.25","GB68RHUE01845314754648","pending","Invoice for legal services"
"9","105","6","2023-08-22 02:32:38","171.84","EUR","-166.43",,"cancelled",
"10","58","1","2025-07-29 13:43:38","101.08","USD","228.00",,"cancelled",
"11","62","4","2025-03-31 07:30:42","2877.96","PLN","-2189.51","NL81OCXL5889249710","completed","Car insurance payment"
"12","97","10","2022-06-03 06:53:52","1614.72","EUR","2000.56",,"completed",
"13","39","5","2023-07-28 19:44:50","3904.98","EUR","-3352.93",,"completed",
"14","52","8","2024-03-28 19:47:58","334.43","JPY","425.59",,"pending",
"15","150","9","2025-04-25 14:23:56","2314.66","BRL","79760.40",,"cancelled",
"16","81","9","2018-03-09 23:43:38","270.26","PLN","324.46",,"completed",
"17","89","9","2025-11-24 13:17:48","82.32","USD","423.23",,"pending",
"18","269","5","2025-06-22 13:19:44","3521.20","EUR","-1429.45",,"cancelled",
"19","226","10","2025-03-19 15:47:00","3747.85","EUR","-3617.86",,"cancelled",
"20","78","9","2024-08-22 13:16:48","46109.19","EUR","-45469.56",,"completed",
"21","168","6","2025-07-09 02:05:18","1840.61","USD","-1391.74",,"cancelled",
"22","24","6","2019-03-25 19:42:20","209.65","RUB","5238.47",,"cancelled",
"23","168","8","2025-05-08 00:41:06","491.05","USD","-42.18",,"cancelled",
"24","6","8","2025-10-09 02:11:40","1785.22","GBP","-1326.14",,"pending",
"25","224","10","2024-12-13 02:54:47","474.97","EUR","-191.14",,"pending",
"26","55","1","2025-07-14 11:28:14","1007.17","TRY","453762.40",,"pending",
"27","299","7","2025-04-14 20:17:51","90.34","PLN","552.31",,"cancelled",
"28","79","5","2024-01-22 14:09:37","2584.18","USD","3781.78",,"pending",
"29","253","2","2025-08-20 12:37:40","554.53","EUR","-273.34",,"pending",
"30","115","6","2024-08-13 21:19:47","678.44","USD","-351.88",,"cancelled",
"31","266","2","2025-06-03 16:42:16","3145.24","TRY","-2369.95",,"cancelled",
"32","97","8","2024-09-09 08:04:12","4681.58","EUR","-1066.30",,"pending",
"33","160","6","2018-10-26 20:38:15","777.32","EUR","6316.05",,"completed",
"34","240","9","2023-08-17 14:11:38","127.48","EUR","34.11",,"pending",
"35","109","4","2014-03-02 15:48:43","488.70","JPY","-141.62","IT82M2313344090913992863565","completed","Medical service fee"
"36","294","7","2020-03-09 08:32:02","5755.87","USD","-4748.53",,"pending",
"37","122","1","2025-11-06 13:51:18","4398.87","PLN","65526.79",,"completed",
"38","101","3","2024-07-24 21:37:40","6790.15","SEK","-6774.68","GB68FAFU88189288143706","completed","Membership fee"
"39","100","5","2020-06-08 21:52:02","815.63","USD","91.93",,"pending",
"40","90","3","2025-02-19 19:54:20","41083.46","SEK","-40343.39","ES5478749206667496381706","completed","Quarterly bonus"
"41","267","7","2024-06-05 18:53:14","2548.49","EUR","-1813.62",,"pending",
"42","245","3","2022-10-23 18:25:21","1466.72","USD","-1251.12","NL27WIHU3046924896","cancelled","Comprehensive auto insurance"
"43","242","6","2024-10-24 22:19:17","2025.40","RUB","-1976.83",,"completed",
"44","88","4","2023-01-06 18:44:27","12599.98","RUB","-11803.45","GB20JIAT28002467117608","completed","Stock investment profit"
"45","142","9","2025-07-20 14:39:22","4237.62","USD","843978.63",,"cancelled",
"46","5","9","2022-12-04 15:27:22","4081.64","EUR","32023.12",,"pending",
"47","239","7","2025-12-02 06:52:15","135.26","USD","88.52",,"completed",
"48","187","1","2023-04-01 12:45:18","2914.56","EUR","3338.61",,"pending",
"49","247","8","2024-04-08 10:19:53","133.52","JPY","386.46",,"pending",
"50","148","1","2025-11-04 20:39:07","279.89","RUB","898.38",,"pending",
"51","278","2","2025-08-14 08:39:27","1953.08","CNY","-1481.29",,"cancelled",
"52","55","9","2025-10-27 19:02:38","3197.99","TRY","449557.24",,"completed",
"53","158","7","2025-09-13 00:01:16","2230.11","GBP","2860.20",,"pending",
"54","155","9","2025-09-15 12:46:28","407.97","GBP","-345.03",,"completed",
"55","18","9","2025-05-18 01:53:33","243.41","JPY","356.15",,"cancelled",
"56","60","5","2025-10-22 13:08:08","415.22","GBP","538.77",,"pending",
"57","17","7","2021-06-19 22:53:38","2829.76","EUR","708.05",,"completed",
"58","2","2","2025-11-01 21:43:49","1023.25","USD","-212.18",,"pending",
"59","87","10","2025-02-11 06:42:05","252.51","TRY","730.50",,"cancelled",
"60","98","4","2025-12-06 17:32:28","44510.13","EUR","-37866.12","GB19UECN56782628425188","cancelled","Order from Etsy"
"61","234","9","2020-06-29 16:11:10","4269.72","RUB","-4240.71",,"completed",
"62","134","10","2025-01-19 05:52:02","3443.00","GBP","-1663.96",,"pending",
"63","23","7","2025-09-11 08:37:51","900.85","EUR","916879.52",,"cancelled",
"64","286","1","2025-11-05 01:28:58","4022.71","CNY","6405.35",,"pending",
"65","191","1","2024-09-13 16:47:36","2613.41","TRY","3007.22",,"pending",
"66","79","10","2025-08-25 11:36:17","89.26","USD","6276.70",,"pending",
"67","214","5","2024-12-31 07:34:03","388.69","PLN","256.22",,"cancelled",
"68","294","4","2023-03-13 07:29:58","48.10","USD","959.24","GB06MWFR70397194069911","completed","Health insurance"
"69","20","6","2024-02-20 04:04:51","237.75","PLN","393.78",,"cancelled",
"70","23","5","2025-09-21 03:54:47","1454.60","EUR","916325.77",,"cancelled",
"71","125","2","2025-11-26 08:07:14","2707.49","USD","6326.57",,"pending",
"72","293","1","2019-10-05 15:32:08","2369.88","TRY","2488.11",,"completed",
"73","56","9","2025-03-13 12:05:26","354.54","EUR","-147.09",,"completed",
"74","119","9","2024-08-03 12:03:55","941.25","EUR","-7.95",,"pending",
"75","275","8","2024-07-25 17:04:53","3402.84","EUR","-2829.52",,"cancelled",
"76","153","9","2021-07-20 06:15:48","636.66","RUB","-173.08",,"pending",
"77","147","6","2021-09-01 18:18:57","2105.04","USD","-1292.97",,"pending",
"78","214","7","2025-12-06 20:18:50","4512.28","PLN","-3867.37",,"completed",
"79","13","9","2024-12-19 06:33:28","239.22","EUR","584.62",,"cancelled",
"80","142","6","2025-09-24 02:30:09","44544.18","USD","803672.07",,"completed",
"81","235","9","2024-12-13 02:07:07","2623.85","GBP","6455.82",,"completed",
"82","199","7","2019-06-12 05:26:56","1071.31","EUR","96650.91",,"completed",
"83","216","9","2025-10-05 22:13:53","405.35","SEK","431.26",,"completed",
"84","204","3","2025-06-16 19:01:37","259.41","EUR","6914.15","GB98PPES91539035961326","completed","Hotel reservation"
"85","142","1","2025-11-03 09:13:00","354.44","USD","848570.69",,"pending",
"86","269","1","2025-06-24 07:55:52","709.63","EUR","2801.38",,"pending",
"87","272","3","2025-05-15 08:24:44","1613.19","EUR","-896.92","GB90JNSR98890929909911","pending","Bond redemption"
"88","211","4","2024-11-26 07:08:47","278.52","EUR","288.54","IT17W0359121847378311473398","completed","Comprehensive auto insurance"
"89","252","1","2021-04-01 05:50:37","3403.18","CNY","3817.13",,"completed",
"90","90","7","2024-12-17 06:43:52","2374.60","SEK","-1634.53",,"completed",
"91","220","9","2023-09-01 18:04:57","417.15","BRL","401.65",,"pending",
"92","54","8","2025-09-22 06:08:22","1619.98","GBP","-1096.74",,"cancelled",
"93","15","6","2025-08-21 10:36:16","2208.54","RUB","-1672.08",,"pending",
"94","70","2","2025-09-18 17:26:31","3881.02","BRL","-3209.40",,"cancelled",
"95","124","7","2025-10-12 22:20:32","2234.52","EUR","2797.05",,"cancelled",
"96","24","1","2022-11-18 11:28:25","1304.74","RUB","6752.86",,"pending",
"97","145","7","2024-06-01 09:41:09","1028.86","EUR","57411.55",,"cancelled",
"98","297","2","2017-05-30 17:46:48","513.34","JPY","3634.44",,"completed",
"99","281","9","2025-04-13 17:31:26","2216.11","EUR","53016.82",,"pending",
"100","208","4","2025-08-20 23:16:03","23364.77","EUR","-14030.97","FR2176657299898762304349309","pending","Apartment rent Pasaje Fabiola Morata 502 - julio"
"101","18","5","2025-10-03 12:31:56","2696.56","JPY","-2097.00",,"completed",
"102","123","4","2024-12-19 18:48:21","1647.90","EUR","4664.98","TR830934721457364363501652","completed","Invoice no. 1981/10/F710 - marketing services"
"103","144","2","2025-09-15 13:15:31","1284.76","EUR","-456.40",,"pending",
"104","61","1","2024-02-07 11:50:02","2712.08","RUB","25928.48",,"completed",
"105","162","4","2023-02-13 15:50:12","13555.69","EUR","-13279.34","GB80VHDO3254981294106","completed","Document issuance fee"
"106","258","9","2022-02-28 21:56:19","597.16","PLN","-311.48",,"pending",
"107","101","4","2022-06-08 14:38:39","4988.77","SEK","-4973.30","DE54813168714899102082","completed","Car insurance payment"
"108","178","3","2025-07-30 13:43:58","511.17","EUR","-75.64","PL78994083233277775074983131","cancelled","Invoice no. 1971/10/F863 - transport services"
"109","71","5","2025-10-10 17:19:23","2029.23","EUR","1837.20",,"cancelled",
"110","92","5","2021-10-10 00:34:48","1106.93","RUB","559467.11",,"cancelled",
"111","21","2","2025-04-08 06:59:17","3905.07","GBP","-3824.65",,"pending",
"112","5","9","2025-03-25 04:50:04","3896.07","EUR","32208.69",,"pending",
"113","59","4","2025-07-30 07:10:33","4717.31","EUR","-4243.44","DE14277742489273634061","pending","Order from Amazon"
"114","27","2","2025-09-27 18:23:59","2893.14","EUR","4865.25",,"completed",
"115","252","8","2025-06-01 19:08:58","3724.28","CNY","-3310.33",,"pending",
"116","273","10","2023-07-06 12:49:41","120.92","EUR","-69.42",,"completed",
"117","42","10","2023-09-09 16:05:17","1385.87","JPY","73610.50",,"cancelled",
"118","157","8","2025-09-20 06:18:22","3375.61","EUR","-3217.95",,"pending",
"119","163","1","2020-12-09 19:49:26","2558.05","RUB","2945.04",,"cancelled",
"120","264","1","2025-03-10 17:53:41","32047.21","EUR","38048.06",,"completed",
"121","141","7","2021-08-19 04:44:06","2708.49","SEK","-2024.05",,"cancelled",
"122","101","7","2021-12-14 11:20:13","2122.34","SEK","-2106.87",,"cancelled",
"123","79","9","2025-04-08 11:41:20","2958.18","USD","3407.78",,"pending",
"124","186","10","2024-04-15 17:38:06","2213.80","USD","-1978.68",,"completed",
"125","95","8","2024-03-15 03:11:33","1839.50","EUR","-1125.10",,"cancelled",
"126","162","4","2025-02-17 00:14:57","2711.53","EUR","-2435.18","GB55XHJW3827575779633","completed","Electricity bill - Mars 2005"
"127","213","6","2025-09-05 02:48:38","594.07","EUR","4415.01",,"pending",
"128","111","6","2025-11-28 22:22:24","2216.69","PLN","879586.44",,"completed",
"129","112","9","2022-11-18 01:52:37","164.80","GBP","7657.29",,"cancelled",
"130","131","10","2024-01-19 18:30:51","1077.30","USD","523120.57",,"cancelled",
"131","2","8","2024-12-18 06:51:40","3852.76","USD","-3041.69",,"completed",
"132","239","8","2025-07-05 07:16:25","751.31","USD","-527.53",,"pending",
"133","220","9","2024-10-23 11:50:24","2544.20","BRL","-1725.40",,"completed",
"134","37","8","2024-10-01 18:32:08","1879.35","EUR","-1155.73",,"pending",
"135","292","10","2023-08-22 17:48:00","132.15","EUR","3340.84",,"cancelled",
"136","105","7","2025-02-04 23:07:53","1421.96","EUR","-1416.55",,"completed",
"137","119","4","2017-05-15 02:18:08","1255.27","EUR","-321.97","RU39YGVU5132213122974","pending","Court fee"
"138","224","9","2024-12-21 12:08:43","1887.97","EUR","-1604.14",,"cancelled",
"139","1","10","2019-11-30 23:25:46","701.51","TRY","-444.78",,"pending",
"140","165","8","2021-07-22 05:39:12","32748.97","CNY","-32227.90",,"cancelled",
"141","148","9","2025-10-11 15:03:09","31.97","RUB","586.52",,"cancelled",
"142","27","10","2025-08-02 22:07:21","2399.43","EUR","5358.96",,"cancelled",
"143","206","3","2025-04-12 14:42:09","1707.67","GBP","-1051.54","NL08WTLZ0981638719","cancelled","Educational books purchase"
"144","258","4","2023-02-13 08:07:11","45.35","PLN","240.33","GB46KWHE18872606564081","completed","Medical service fee"
"145","181","4","2025-05-22 17:47:42","2035.85","PLN","-1101.67","PL20443659715686871814127000","completed","Administrative fee"
"146","269","3","2025-11-30 00:54:46","623.97","EUR","1467.78","FR1880888048983243671383831","completed","Public transport ticket"
"147","202","6","2023-12-24 13:25:00","4703.72","EUR","-4385.28",,"cancelled",
"148","12","3","2025-12-13 03:53:42","5103.32","CNY","-4184.58","DE67042380976612602606","cancelled","Heating payment"
"149","14","6","2022-12-20 19:54:30","3097.43","EUR","4834.45",,"pending",
"150","281","1","2025-07-15 18:09:33","654.38","EUR","55887.31",,"completed",
"151","203","4","2023-01-06 12:34:52","1567.51","EUR","5897.23","GB65ZJUU69238919249692","pending","Rent payment - Dezember 1992"
"152","220","9","2024-06-19 09:27:45","1471.51","BRL","-652.71",,"completed",
"153","269","7","2025-05-29 22:12:16","17293.95","EUR","-15202.20",,"cancelled",
"154","78","2","2023-09-26 18:24:02","291.56","EUR","348.07",,"completed",
"155","65","5","2023-05-21 12:40:07","2959.78","GBP","-1548.70",,"pending",
"156","268","2","2024-01-26 14:44:03","2016.34","USD","-1202.17",,"completed",
"157","295","2","2019-11-03 22:15:39","90.34","JPY","325.08",,"pending",
"158","26","4","2022-03-21 06:55:24","17.29","JPY","620.58","GB98JMLD47359405148735","completed","Grocery shopping"
"159","140","9","2017-07-20 09:00:24","385.88","GBP","-177.29",,"cancelled",
"160","89","5","2025-12-02 18:20:41","20833.68","USD","-20328.13",,"cancelled",
"161","4","9","2025-08-23 03:52:42","7298.58","EUR","-6703.36",,"cancelled",
"162","47","7","2025-10-23 23:28:45","4706.75","RUB","3015.56",,"completed",
"163","282","7","2017-02-19 06:58:56","5.69","PLN","346.32",,"completed",
"164","79","7","2023-06-04 07:08:55","35.78","USD","6330.18",,"completed",
"165","32","6","2023-11-29 06:20:01","281.91","EUR","-238.93",,"cancelled",
"166","210","3","2023-03-23 11:34:23","1496.39","EUR","-698.54","DE92691087782424547572","pending","Cinema ticket"
"167","40","2","2025-09-26 05:54:30","523.94","CNY","110.01",,"completed",
"168","98","1","2025-09-21 16:45:26","411.89","EUR","7055.90",,"cancelled",
"169","35","2","2018-02-09 13:26:36","768.92","EUR","5833.23",,"completed",
"170","245","1","2025-03-26 15:32:38","182.20","USD","397.80",,"pending",
"171","103","2","2023-08-07 18:25:42","11690.44","BRL","-10930.33",,"pending",
"172","169","10","2025-09-24 05:58:12","564.22","EUR","2515.90",,"cancelled",
"173","277","2","2025-07-03 14:11:24","4847.14","GBP","4022.74",,"completed",
"174","256","9","2023-06-07 23:13:22","12228.47","USD","15846.00",,"cancelled",
"175","7","3","2025-02-14 07:20:33","2091.77","EUR","-1473.52","DE39683215099346796249","cancelled","Train ticket"
"176","104","6","2020-03-15 14:04:06","3558.01","EUR","-3365.12",,"cancelled",
"177","28","4","2025-08-15 04:31:25","1260.77","JPY","-1140.65","IT47J5083228558785435225228","pending","Travel insurance"
"178","231","3","2024-10-24 19:23:04","834.80","JPY","7967.03","GB41FWFH81350426430602","cancelled","Car rental"
